ts,venue,item_id,qty_base,base_unit,direction,reason,source_ref,actor,note
2026-05-12,stow,lightspeed:20445852,1400.000,ml,in,receive,invoice:ilg:03694253,invoice-pipeline,BUFFALO TRACE BOURBON 40%
2026-05-12,stow,lightspeed:20445864,700.000,ml,in,receive,invoice:ilg:03694253,invoice-pipeline,SAILOR JERRY SPICED RUM
2026-05-12,stow,lightspeed:20445866,700.000,ml,in,receive,invoice:ilg:03694253,invoice-pipeline,BACARDI CARTA BL (WHITE SUP)R
2026-05-12,stow,lightspeed:20445895,4200.000,ml,in,receive,invoice:ilg:03694253,invoice-pipeline,APEROL
2026-05-12,stow,lightspeed:20445897,12000.000,ml,in,receive,invoice:ilg:03694253,invoice-pipeline,S.PELLEGRINO SPARKLING WATER
2026-05-12,stow,lightspeed:20459552,15000.00,ml,in,receive,invoice:ilg:03694253,invoice-pipeline,COCA COLA
2026-05-12,stow,lightspeed:20484934,1000,ml,in,receive,invoice:ilg:03694253,invoice-pipeline,KAHLUA 1 LTR 6PK
2026-05-12,stow,lightspeed:20487289,700.000,ml,in,receive,invoice:ilg:03694253,invoice-pipeline,FOUR PILLARS OLIVE LEAF GIN
2026-05-12,stow,lightspeed:20492637,99000.0,ml,in,receive,invoice:lion:94663154,invoice-pipeline,S & W Pacific Ale 49.5L KEG
2026-05-12,stow,lightspeed:20645881,4500.000,ml,in,receive,invoice:ilg:03694253,invoice-pipeline,VEUVE CLICQUOT Y/LAB NV R
2026-05-12,stow,lightspeed:20691646,8520.000,ml,in,receive,invoice:ilg:03694253,invoice-pipeline,CORONA MEXICAN 6PK BRW BX R
2026-05-12,stow,lightspeed:20744464,700.000,ml,in,receive,invoice:ilg:03694254,invoice-pipeline,MR BLACK COFFEE LIQUEUR 700ML
2026-05-12,stow,lightspeed:20786711,49500.0,ml,in,receive,invoice:lion:94663154,invoice-pipeline,Kirin Ichb 5% 49.5L KEG
2026-05-12,stow,lightspeed:22888760,7570,ml,in,receive,invoice:foodlink:SI4348146,invoice-pipeline,FRANK'S HOT SAUCE 1GALLN 3.8L
2026-05-13,hg,fresh-fruit-team:CSB,4,each,in,receive,invoice:fresh_fruit_team:INB00103738,invoice-pipeline,Choy Sum (Bunch)
2026-05-13,hg,fresh-fruit-team:CSCB,4,each,in,receive,invoice:fresh_fruit_team:INB00103738,invoice-pipeline,Corn Sweet
2026-05-13,hg,fresh-fruit-team:HCBCH,6,each,in,receive,invoice:fresh_fruit_team:INB00103738,invoice-pipeline,Herb Chives
2026-05-13,hg,fresh-fruit-team:KITCARSHKG,3000,g,in,receive,invoice:fresh_fruit_team:INB00103738,invoice-pipeline,Carrot Shredded
2026-05-13,hg,fresh-fruit-team:SBCH,4,each,in,receive,invoice:fresh_fruit_team:INB00103738,invoice-pipeline,Shallot
2026-05-13,stow,be-foods:10760,1.00,each,in,receive,invoice:be_foods:6665783,invoice-pipeline,SEASONING OIL - SESAME
2026-05-13,stow,be-foods:12382,6000.00,g,in,receive,invoice:be_foods:6665783,invoice-pipeline,CHICKEN BREAST SCHNITZEL
2026-05-13,stow,gulli:CALABRESE/CASTLE-UC4,6000.000,g,in,receive,invoice:gulli:CI-391775,invoice-pipeline,KRC- Sliced Calabrese Mild Salami 1kg
2026-05-13,stow,gulli:MANFLOPIZ-U,87500.0000,g,in,receive,invoice:gulli:CI-391775,invoice-pipeline,Manildra- Gem West Pizza Flour 12.5kg
2026-05-13,stow,gulli:PAEBOC1-UC6,3000.000,g,in,receive,invoice:gulli:CI-391775,invoice-pipeline,Paesanella- Bocconcini 1kg
2026-05-13,stow,gulli:VEGD004-UC10,1000.0000,g,in,receive,invoice:gulli:CI-391775,invoice-pipeline,Dairy-Free (Vegan) Shredded Mozzarella 500g
